#format table ## [Custom WaveView] saved 13:12:48 Thu Mar 14 2024
TIME ,v(0):ALTER=1 ,v(0):ALTER=2 ,v(0):ALTER=3 ,v(0):ALTER=4 ,v(0):ALTER=5 ,v(in):ALTER=1 ,v(in):ALTER=2 ,v(in):ALTER=3 ,v(in):ALTER=4 ,v(in):ALTER=5 ,v(vdd!):ALTER=1 ,v(vdd!):ALTER=2 ,v(vdd!):ALTER=3 ,v(vdd!):ALTER=4 ,v(vdd!):ALTER=5 ,i(vdd):ALTER=1 ,i(vdd):ALTER=2 ,i(vdd):ALTER=3 ,i(vdd):ALTER=4 ,i(vdd):ALTER=5 ,i(vin):ALTER=1 ,i(vin):ALTER=2 ,i(vin):ALTER=3 ,i(vin):ALTER=4 ,i(vin):ALTER=5 ,v(out):ALTER=1 ,v(out):ALTER=2 ,v(out):ALTER=3 ,v(out):ALTER=4 ,v(out):ALTER=5 
 1.933E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-9.555E-05 ,-9.030E-05 ,-1.027E-04 ,-8.397E-05 ,-1.004E-04 , 3.490E-05 , 3.288E-05 , 3.925E-05 , 2.979E-05 , 3.682E-05 , 5.603E-01 , 5.341E-01 , 8.611E-01 , 3.690E-01 , 5.974E-01 
 1.945E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-9.312E-05 ,-8.773E-05 ,-9.845E-05 ,-8.243E-05 ,-9.678E-05 , 3.442E-05 , 3.223E-05 , 3.777E-05 , 2.950E-05 , 3.585E-05 , 6.608E-01 , 6.236E-01 , 9.861E-01 , 4.455E-01 , 6.966E-01 
 1.955E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-9.094E-05 ,-8.543E-05 ,-9.009E-05 ,-8.105E-05 ,-9.353E-05 , 3.399E-05 , 3.165E-05 , 3.539E-05 , 2.924E-05 , 3.497E-05 , 7.512E-01 , 7.040E-01 , 1.073E+00 , 5.143E-01 , 7.858E-01 
 1.988E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-7.908E-05 ,-7.836E-05 ,-6.451E-05 ,-7.681E-05 ,-8.357E-05 , 3.037E-05 , 2.986E-05 , 2.811E-05 , 2.843E-05 , 3.230E-05 , 9.808E-01 , 9.501E-01 , 1.338E+00 , 7.249E-01 , 1.059E+00 
 1.991E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-7.790E-05 ,-7.766E-05 ,-6.236E-05 ,-7.639E-05 ,-8.258E-05 , 3.002E-05 , 2.968E-05 , 2.763E-05 , 2.835E-05 , 3.204E-05 , 1.003E+00 , 9.745E-01 , 1.353E+00 , 7.458E-01 , 1.086E+00 
 1.995E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-7.633E-05 ,-7.672E-05 ,-5.945E-05 ,-7.583E-05 ,-8.004E-05 , 2.953E-05 , 2.944E-05 , 2.699E-05 , 2.825E-05 , 3.134E-05 , 1.034E+00 , 1.007E+00 , 1.373E+00 , 7.738E-01 , 1.112E+00 
 1.999E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-7.475E-05 ,-7.578E-05 ,-5.656E-05 ,-7.488E-05 ,-7.749E-05 , 2.905E-05 , 2.920E-05 , 2.634E-05 , 2.796E-05 , 3.063E-05 , 1.065E+00 , 1.040E+00 , 1.393E+00 , 7.978E-01 , 1.138E+00 
 2.023E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-6.593E-05 ,-6.530E-05 ,-4.034E-05 ,-6.958E-05 ,-6.326E-05 , 2.637E-05 , 2.617E-05 , 2.272E-05 , 2.635E-05 , 2.670E-05 , 1.235E+00 , 1.176E+00 , 1.505E+00 , 9.325E-01 , 1.282E+00 
 2.029E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-6.387E-05 ,-6.285E-05 ,-3.864E-05 ,-6.834E-05 ,-5.993E-05 , 2.574E-05 , 2.546E-05 , 2.173E-05 , 2.598E-05 , 2.578E-05 , 1.275E+00 , 1.208E+00 , 1.518E+00 , 9.639E-01 , 1.316E+00 
 2.041E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-5.710E-05 ,-5.727E-05 ,-3.476E-05 ,-6.551E-05 ,-5.235E-05 , 2.431E-05 , 2.384E-05 , 1.947E-05 , 2.512E-05 , 2.369E-05 , 1.330E+00 , 1.280E+00 , 1.549E+00 , 1.036E+00 , 1.393E+00 
 2.060E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-4.722E-05 ,-4.913E-05 ,-2.909E-05 ,-6.140E-05 ,-4.445E-05 , 2.222E-05 , 2.148E-05 , 1.618E-05 , 2.388E-05 , 2.145E-05 , 1.410E+00 , 1.385E+00 , 1.594E+00 , 1.140E+00 , 1.454E+00 
 2.076E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-3.848E-05 ,-4.300E-05 ,-2.408E-05 ,-5.776E-05 ,-3.746E-05 , 2.038E-05 , 1.997E-05 , 1.326E-05 , 2.278E-05 , 1.946E-05 , 1.481E+00 , 1.436E+00 , 1.633E+00 , 1.233E+00 , 1.507E+00 
 2.078E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-3.797E-05 ,-4.224E-05 ,-2.346E-05 ,-5.730E-05 ,-3.660E-05 , 2.011E-05 , 1.978E-05 , 1.290E-05 , 2.264E-05 , 1.921E-05 , 1.486E+00 , 1.442E+00 , 1.638E+00 , 1.244E+00 , 1.514E+00 
 2.087E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-3.571E-05 ,-3.889E-05 ,-2.073E-05 ,-5.420E-05 ,-3.278E-05 , 1.893E-05 , 1.896E-05 , 1.131E-05 , 2.190E-05 , 1.813E-05 , 1.507E+00 , 1.470E+00 , 1.660E+00 , 1.276E+00 , 1.543E+00 
 2.092E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-3.463E-05 ,-3.729E-05 ,-1.987E-05 ,-5.271E-05 ,-3.096E-05 , 1.837E-05 , 1.856E-05 , 1.094E-05 , 2.154E-05 , 1.761E-05 , 1.517E+00 , 1.483E+00 , 1.665E+00 , 1.292E+00 , 1.557E+00 
 2.114E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-2.888E-05 ,-2.879E-05 ,-1.534E-05 ,-4.482E-05 ,-2.638E-05 , 1.537E-05 , 1.646E-05 , 8.992E-06 , 1.966E-05 , 1.479E-05 , 1.570E+00 , 1.553E+00 , 1.695E+00 , 1.373E+00 , 1.597E+00 
 2.126E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-2.589E-05 ,-2.675E-05 ,-1.298E-05 ,-4.071E-05 ,-2.399E-05 , 1.382E-05 , 1.514E-05 , 7.977E-06 , 1.868E-05 , 1.332E-05 , 1.598E+00 , 1.573E+00 , 1.710E+00 , 1.416E+00 , 1.617E+00 
 2.135E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-2.376E-05 ,-2.529E-05 ,-1.211E-05 ,-3.777E-05 ,-2.229E-05 , 1.270E-05 , 1.420E-05 , 7.372E-06 , 1.798E-05 , 1.227E-05 , 1.618E+00 , 1.588E+00 , 1.717E+00 , 1.446E+00 , 1.632E+00 
 2.145E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-2.200E-05 ,-2.345E-05 ,-1.101E-05 ,-3.408E-05 ,-2.014E-05 , 1.187E-05 , 1.300E-05 , 6.612E-06 , 1.710E-05 , 1.095E-05 , 1.631E+00 , 1.606E+00 , 1.725E+00 , 1.484E+00 , 1.650E+00 
 2.161E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-1.948E-05 ,-2.081E-05 ,-9.419E-06 ,-3.111E-05 ,-1.706E-05 , 1.067E-05 , 1.129E-05 , 5.518E-06 , 1.579E-05 , 9.056E-06 , 1.650E+00 , 1.632E+00 , 1.737E+00 , 1.514E+00 , 1.677E+00 
 2.181E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-1.620E-05 ,-1.738E-05 ,-7.363E-06 ,-2.727E-05 ,-1.425E-05 , 9.122E-06 , 9.075E-06 , 4.101E-06 , 1.409E-05 , 7.913E-06 , 1.675E+00 , 1.665E+00 , 1.752E+00 , 1.553E+00 , 1.696E+00 
 2.182E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-1.591E-05 ,-1.715E-05 ,-7.182E-06 ,-2.693E-05 ,-1.400E-05 , 8.985E-06 , 8.984E-06 , 3.976E-06 , 1.394E-05 , 7.812E-06 , 1.677E+00 , 1.667E+00 , 1.753E+00 , 1.557E+00 , 1.698E+00 
 2.208E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-1.177E-05 ,-1.378E-05 ,-5.701E-06 ,-2.206E-05 ,-1.043E-05 , 7.022E-06 , 7.678E-06 , 3.264E-06 , 1.178E-05 , 6.365E-06 , 1.708E+00 , 1.691E+00 , 1.762E+00 , 1.606E+00 , 1.722E+00 
 2.208E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-1.168E-05 ,-1.370E-05 ,-5.668E-06 ,-2.196E-05 ,-1.040E-05 , 6.979E-06 , 7.649E-06 , 3.248E-06 , 1.174E-05 , 6.338E-06 , 1.709E+00 , 1.692E+00 , 1.763E+00 , 1.607E+00 , 1.722E+00 
 2.210E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-1.154E-05 ,-1.346E-05 ,-5.560E-06 ,-2.160E-05 ,-1.027E-05 , 6.881E-06 , 7.554E-06 , 3.196E-06 , 1.158E-05 , 6.249E-06 , 1.710E+00 , 1.694E+00 , 1.763E+00 , 1.610E+00 , 1.723E+00 
 2.234E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-9.665E-06 ,-1.019E-05 ,-4.123E-06 ,-1.895E-05 ,-8.591E-06 , 5.589E-06 , 6.287E-06 , 2.505E-06 , 1.023E-05 , 5.074E-06 , 1.726E+00 , 1.717E+00 , 1.772E+00 , 1.634E+00 , 1.737E+00 
 2.252E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-8.274E-06 ,-9.072E-06 ,-3.057E-06 ,-1.699E-05 ,-7.345E-06 , 4.629E-06 , 5.461E-06 , 1.993E-06 , 9.225E-06 , 4.201E-06 , 1.739E+00 , 1.727E+00 , 1.779E+00 , 1.651E+00 , 1.747E+00 
 2.261E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-7.605E-06 ,-8.535E-06 ,-2.869E-06 ,-1.604E-05 ,-6.745E-06 , 4.167E-06 , 5.063E-06 , 1.850E-06 , 8.742E-06 , 3.781E-06 , 1.745E+00 , 1.732E+00 , 1.780E+00 , 1.660E+00 , 1.752E+00 
 2.277E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-6.740E-06 ,-7.546E-06 ,-2.523E-06 ,-1.430E-05 ,-5.640E-06 , 3.743E-06 , 4.329E-06 , 1.587E-06 , 7.852E-06 , 3.006E-06 , 1.751E+00 , 1.741E+00 , 1.783E+00 , 1.675E+00 , 1.761E+00 
 2.305E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-5.253E-06 ,-5.845E-06 ,-1.927E-06 ,-1.130E-05 ,-4.517E-06 , 3.013E-06 , 3.068E-06 , 1.134E-06 , 6.323E-06 , 2.503E-06 , 1.761E+00 , 1.757E+00 , 1.787E+00 , 1.702E+00 , 1.768E+00 
 2.329E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-3.926E-06 ,-4.864E-06 ,-1.396E-06 ,-8.630E-06 ,-3.516E-06 , 2.362E-06 , 2.651E-06 , 7.307E-07 , 4.958E-06 , 2.054E-06 , 1.770E+00 , 1.763E+00 , 1.791E+00 , 1.725E+00 , 1.775E+00 
 2.334E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-3.658E-06 ,-4.666E-06 ,-1.289E-06 ,-8.386E-06 ,-3.314E-06 , 2.231E-06 , 2.567E-06 , 6.494E-07 , 4.807E-06 , 1.964E-06 , 1.772E+00 , 1.765E+00 , 1.792E+00 , 1.728E+00 , 1.776E+00 
 2.342E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-3.233E-06 ,-4.351E-06 ,-1.213E-06 ,-7.997E-06 ,-2.993E-06 , 2.022E-06 , 2.433E-06 , 6.197E-07 , 4.566E-06 , 1.820E-06 , 1.775E+00 , 1.767E+00 , 1.792E+00 , 1.731E+00 , 1.778E+00 
 2.359E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-2.905E-06 ,-3.665E-06 ,-1.046E-06 ,-7.149E-06 ,-2.293E-06 , 1.787E-06 , 2.141E-06 , 5.551E-07 , 4.042E-06 , 1.506E-06 , 1.778E+00 , 1.772E+00 , 1.793E+00 , 1.740E+00 , 1.783E+00 
 2.387E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-2.381E-06 ,-2.567E-06 ,-7.804E-07 ,-5.793E-06 ,-1.923E-06 , 1.410E-06 , 1.675E-06 , 4.516E-07 , 3.203E-06 , 1.209E-06 , 1.782E+00 , 1.779E+00 , 1.795E+00 , 1.753E+00 , 1.786E+00 
 2.391E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-2.306E-06 ,-2.409E-06 ,-7.422E-07 ,-5.661E-06 ,-1.870E-06 , 1.356E-06 , 1.608E-06 , 4.368E-07 , 3.134E-06 , 1.167E-06 , 1.783E+00 , 1.780E+00 , 1.795E+00 , 1.754E+00 , 1.786E+00 
 2.433E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-1.504E-06 ,-1.865E-06 ,-3.348E-07 ,-4.252E-06 ,-1.305E-06 , 7.789E-07 , 1.145E-06 , 2.783E-07 , 2.395E-06 , 7.118E-07 , 1.790E+00 , 1.785E+00 , 1.797E+00 , 1.765E+00 , 1.791E+00 
 2.433E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-1.503E-06 ,-1.864E-06 ,-3.345E-07 ,-4.251E-06 ,-1.304E-06 , 7.787E-07 , 1.145E-06 , 2.782E-07 , 2.394E-06 , 7.114E-07 , 1.790E+00 , 1.785E+00 , 1.797E+00 , 1.765E+00 , 1.791E+00 
 2.455E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-1.284E-06 ,-1.577E-06 ,-2.982E-07 ,-3.507E-06 ,-1.006E-06 , 6.833E-07 , 9.007E-07 , 2.328E-07 , 2.004E-06 , 4.712E-07 , 1.791E+00 , 1.788E+00 , 1.798E+00 , 1.771E+00 , 1.793E+00 
 2.486E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-9.834E-07 ,-1.182E-06 ,-2.483E-07 ,-2.485E-06 ,-8.058E-07 , 5.522E-07 , 5.653E-07 , 1.705E-07 , 1.468E-06 , 4.041E-07 , 1.793E+00 , 1.792E+00 , 1.798E+00 , 1.779E+00 , 1.795E+00 
 2.490E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-9.404E-07 ,-1.125E-06 ,-2.412E-07 ,-2.430E-06 ,-7.772E-07 , 5.335E-07 , 5.174E-07 , 1.616E-07 , 1.434E-06 , 3.945E-07 , 1.793E+00 , 1.792E+00 , 1.798E+00 , 1.779E+00 , 1.795E+00 
 2.545E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-4.000E-07 ,-7.292E-07 ,-1.517E-07 ,-1.741E-06 ,-4.179E-07 , 2.981E-07 , 3.926E-07 , 4.963E-08 , 9.971E-07 , 2.739E-07 , 1.797E+00 , 1.795E+00 , 1.799E+00 , 1.786E+00 , 1.797E+00 
 2.556E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-3.833E-07 ,-6.501E-07 ,-1.339E-07 ,-1.603E-06 ,-3.462E-07 , 2.794E-07 , 3.677E-07 , 2.728E-08 , 9.099E-07 , 2.499E-07 , 1.797E+00 , 1.795E+00 , 1.799E+00 , 1.787E+00 , 1.797E+00 
 2.574E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-3.561E-07 ,-5.213E-07 ,-1.186E-07 ,-1.379E-06 ,-2.294E-07 , 2.489E-07 , 3.272E-07 , 2.783E-08 , 7.680E-07 , 2.107E-07 , 1.797E+00 , 1.796E+00 , 1.799E+00 , 1.789E+00 , 1.798E+00 
 2.593E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-3.274E-07 ,-3.855E-07 ,-1.024E-07 ,-1.143E-06 ,-2.136E-07 , 2.167E-07 , 2.844E-07 , 2.841E-08 , 6.183E-07 , 1.844E-07 , 1.797E+00 , 1.797E+00 , 1.799E+00 , 1.791E+00 , 1.798E+00 
 2.610E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-3.016E-07 ,-2.633E-07 ,-8.793E-08 ,-1.041E-06 ,-1.994E-07 , 1.878E-07 , 2.459E-07 , 2.894E-08 , 5.672E-07 , 1.607E-07 , 1.798E+00 , 1.797E+00 , 1.800E+00 , 1.792E+00 , 1.798E+00 
 2.677E-10 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 0.000E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 , 1.800E+00 ,-1.990E-07 ,-2.077E-07 ,-3.031E-08 ,-6.355E-07 ,-1.429E-07 , 7.292E-08 , 1.434E-07 , 3.102E-08 , 3.644E-07 , 6.672E-08 , 1.799E+00 , 1.798E+00 , 1.800E+00 , 1.795E+00 , 1.799E+00 
